user_id,age,subscription_plan,monthly_watch_time_mins,country,favorite_genre,last_login_date,customer_support_tickets
16268,49,,437.1,,Comedia,2022-11-26,1
16269,51,,652.8,Chile,Comedia,2022-06-05,0
16272,31,,499.9,Brasil,Romance,2025-03-30,3
16273,35,Premium,1140.4,Argentina,Comedia,2022-05-16,0
16274,40,,766.2,Chile,Comedia,2022-03-30,1
16275,27,,779.9,Chile,Crime,2020-06-22,0
16276,21,,690.3,Chile,Drama,2020-12-13,0
16277,28,,430.0,,Romance,2018-11-21,0
16278,34,,1586.6,Colombia,Documental,2022-09-26,1
16279,19,,471.4,Uruguay,Thriller,2025-01-05,0
16280,34,,1098.1,Uruguay,Crime,2020-09-08,0
16281,34,,1073.7,,Romance,2023-10-18,0
16282,24,,283.3,Chile,Thriller,2024-11-16,0
16283,38,,631.6,Argentina,Comedia,2025-10-13,2
16284,28,Premium,1222.0,Uruguay,Documental,2025-09-05,2
16285,26,,145.5,,Thriller,2021-01-18,0
16286,46,,620.4,Brasil,Documental,2021-03-12,1
16289,41,Premium,1469.9,Chile,Drama,2021-01-06,3
16290,51,,333.5,Colombia,Thriller,2022-08-19,1
16291,31,,0.0,Colombia,Thriller,2029-01-01,0
16292,24,,914.2,Uruguay,Romance,2018-10-08,1
16293,32,,1024.2,,Documental,2020-01-18,1
16295,27,Básico,261.5,Colombia,Crime,2021-04-01,0
16296,40,,391.6,,Drama,2019-03-29,0
16297,39,,601.4,Uruguay,Romance,2025-02-21,0
16298,40,,645.8,Brasil,Comedia,2023-02-09,1
16300,39,,434.3,Colombia,Documental,2023-01-29,0
16303,46,,751.7,Uruguay,Romance,2024-12-25,1
16304,30,,206.7,,Documental,2023-07-09,2
16306,37,,170.4,,Thriller,2021-08-06,0
16310,50,,698.5,Uruguay,Drama,2024-01-01,1
16311,24,Premium,738.7,Brasil,Documental,2018-04-01,3
16312,42,,803.4,Uruguay,Romance,2020-02-01,1
16313,42,Premium,843.7,,Documental,2019-02-23,0
16314,55,,756.2,,Comedia,2021-03-01,0
16315,47,,1391.5,,Romance,2021-01-07,2
16317,13,,880.2,Argentina,Documental,2022-12-01,0
16318,13,,42.7,Brasil,Romance,2018-02-03,3
16319,24,,934.9,,Comedia,2020-08-11,0
16320,21,,993.4,Argentina,Documental,2019-01-05,0
16321,31,,895.0,Brasil,Comedia,2019-09-10,1
16322,39,Premium,1068.3,Brasil,Crime,2018-03-02,0
16323,35,,472.2,,Crime,2023-07-15,0
16324,40,,898.1,Argentina,Documental,2020-06-08,1
16326,51,,718.4,,Crime,2022-09-18,1
16328,36,Premium,1164.1,Chile,Comedia,2023-08-04,0
16329,42,Premium,797.4,,Romance,2022-03-02,0
16330,47,Premium,600.0,,Comedia,2023-03-15,0
16331,35,,209.8,Chile,Romance,2025-10-25,0
16332,29,,785.7,,Romance,2018-05-10,0
16333,49,,1108.1,,Thriller,2021-09-14,0
16335,65,Premium,760.8,,Crime,2019-08-22,0
16337,29,Estándar,329.6,Uruguay,Thriller,2020-12-27,1
16338,13,Premium,760.8,Brasil,Documental,2022-05-27,0
16339,22,,626.6,Uruguay,Crime,2018-10-20,0
16340,26,Premium,1242.9,Argentina,Drama,2024-02-03,0
16341,13,Premium,1240.4,Chile,Thriller,2023-04-10,1
16344,35,,474.1,Uruguay,Crime,2020-10-21,0
16345,37,,799.1,Uruguay,Crime,2022-04-12,0
16346,36,,431.3,,Crime,2018-02-21,0
16347,27,,358.4,Colombia,Comedia,2019-05-15,1
16349,25,,422.5,Uruguay,Documental,2022-04-26,0
16351,44,,556.8,,Crime,2020-10-09,0
16353,44,,520.3,Brasil,Drama,2020-03-26,0
16354,36,,461.3,,Comedia,2023-03-03,1
16355,38,,620.7,Uruguay,Thriller,2019-01-20,0
16356,19,Premium,1331.5,Argentina,Crime,2023-11-05,0
16358,38,,1153.9,,Romance,2020-05-03,1
16359,14,Premium,939.8,Uruguay,Crime,2023-04-21,0
16360,52,,551.0,Colombia,Comedia,2022-05-13,0
16361,45,,1240.0,,Crime,2025-08-23,0
16362,36,,849.6,Uruguay,Romance,2021-07-02,1
16363,34,,539.3,,Thriller,2021-08-16,0
16364,45,,702.0,Argentina,Crime,2019-10-12,0
16365,26,,873.5,Chile,Comedia,2025-01-21,0
16366,38,,124.0,,Thriller,2018-06-22,2
16367,38,Premium,1296.5,Colombia,Comedia,2024-03-01,2
16368,46,,1249.4,Chile,Crime,2023-11-04,3
16369,13,Premium,1063.0,Brasil,Crime,2019-05-16,0
16370,36,,776.6,,Romance,2020-11-03,1
16371,32,,371.2,Chile,Romance,2023-05-26,3
16373,36,,704.6,,Drama,2021-05-08,0
16374,43,Premium,1129.4,Colombia,Comedia,2020-03-24,1
16375,28,Premium,1392.5,Brasil,Drama,2022-01-16,0
16376,22,,600.2,Brasil,Crime,2018-08-02,4
16378,22,,596.2,Uruguay,Drama,2020-06-11,1
16379,32,,533.0,,Comedia,2019-04-08,2
16381,29,Básico,419.4,Colombia,Romance,2025-02-05,1
16382,26,,696.4,Chile,Drama,2022-11-14,0
16383,54,,605.1,Colombia,Documental,2021-08-22,0
16384,39,,796.5,,Thriller,2018-03-03,3
16385,34,Premium,1223.2,Brasil,Documental,2019-11-17,1
16386,13,,866.8,Brasil,Comedia,2021-02-04,1
16387,27,,1051.5,Argentina,Crime,2024-07-22,2
16388,28,,923.7,Argentina,Drama,2019-05-06,0
16389,17,,925.3,,Drama,2022-06-10,0
16390,32,Premium,874.9,,Romance,2020-09-22,0
16391,24,,766.2,,Crime,2018-02-06,2
16392,43,,146.6,Argentina,Crime,2018-06-22,2
16393,45,,730.5,Colombia,Romance,2024-07-08,0
16395,28,,760.8,Brasil,Crime,2023-05-01,1
16396,48,,541.9,,Comedia,2025-09-20,0
16397,27,,632.0,Colombia,Crime,2024-09-08,0
16398,34,,1149.3,Colombia,Romance,2019-09-27,0
16401,18,,720.9,,Drama,2020-10-15,0
16404,30,,656.7,Colombia,Crime,2019-01-10,1
16405,19,,847.1,Brasil,Drama,2025-09-10,1
16406,13,Premium,1145.9,Uruguay,Crime,2024-12-08,2
16408,48,,412.5,,Comedia,2025-01-04,0
16409,20,,117.6,Uruguay,Crime,2018-09-03,0
16414,25,,784.4,,Drama,2025-11-12,1
16416,33,,661.6,Argentina,Drama,2019-03-16,1
16417,13,,313.4,,Crime,2019-05-31,0
16418,46,Premium,1205.1,,Drama,2023-06-22,0
16419,24,,271.6,Argentina,Romance,2020-08-11,0
16420,36,,1268.2,,Thriller,2021-07-21,1
16421,39,,688.9,,Romance,2024-04-06,1
16422,35,,876.3,Uruguay,Crime,2025-03-25,0
16424,36,,1045.7,Brasil,Comedia,2022-12-02,1
16425,28,,726.3,Argentina,Romance,2020-03-01,0
16428,20,Premium,838.2,Argentina,Drama,2022-03-28,0
16433,25,,593.9,Uruguay,Drama,2023-06-11,0
16435,42,,868.7,Uruguay,Documental,2022-11-28,1
16436,41,,893.4,Uruguay,Drama,2024-04-08,0
16437,34,,757.0,Brasil,Crime,2021-04-22,0
16438,33,,518.1,Brasil,Documental,2024-02-02,1
16439,13,,1202.6,,Crime,2025-10-26,1
16440,24,Premium,544.9,Uruguay,Comedia,2023-07-01,0
16441,18,,1220.2,Brasil,Documental,2020-02-17,1
16442,23,,1197.4,,Romance,2024-05-10,0
16443,34,,781.8,Brasil,Documental,2020-02-04,1
16445,55,Básico,580.8,Argentina,Thriller,2021-11-25,1
16446,4,,856.6,Chile,Drama,2021-08-18,0
16447,15,,1198.6,Colombia,Comedia,2023-04-03,0
16451,36,,940.3,Chile,Thriller,2019-10-19,1
16452,40,Premium,940.2,,Romance,2018-10-10,1
16454,34,Premium,1123.6,,Crime,2019-09-27,0
16455,21,,356.0,,Crime,2023-01-15,0
16456,25,,1261.2,Brasil,Documental,2021-04-26,0
16457,23,,814.3,Chile,Drama,2020-12-14,1
16459,13,,569.6,Brasil,Romance,2022-02-12,1
16460,41,,772.0,Chile,Comedia,2023-02-03,2
16461,40,,1020.5,Brasil,Romance,2018-01-03,1
16462,13,,0.0,Chile,Crime,2025-02-26,2
16463,30,,754.6,Brasil,Romance,2023-09-04,2
16467,45,Estándar,188.5,Brasil,Drama,2024-12-13,2
16468,55,,1014.4,Brasil,Crime,2022-01-31,1
16472,13,,524.3,Brasil,Romance,2018-09-17,0
16474,35,,985.8,Brasil,Crime,2024-01-17,0
16475,52,,1146.5,,Romance,2022-05-07,2
16476,49,Premium,760.8,Chile,Thriller,2020-02-17,0
16477,28,,596.6,Argentina,Comedia,2023-11-17,1
16478,40,,475.0,Brasil,Thriller,2025-08-30,0
16479,24,,358.9,Brasil,Documental,2023-07-31,2
16480,48,,810.2,México,Thriller,2024-03-08,1
16481,40,,1126.4,Uruguay,Documental,2019-09-24,0
16484,24,,300.1,Colombia,Documental,2021-08-14,0
16485,41,,850.3,,Crime,2022-08-06,0
16486,0,Premium,3336.3,Uruguay,Documental,2025-03-10,1
16487,31,,689.6,Colombia,Comedia,2021-08-12,0
16488,43,,195.0,Colombia,Comedia,2019-03-29,0
16489,38,,788.2,,Documental,2019-01-30,0
16490,37,,640.3,Chile,Romance,2023-11-14,2
16491,32,,469.0,,Drama,2025-05-22,1
16494,41,,1120.2,Uruguay,Documental,2019-06-16,0
16495,45,,1314.5,,Comedia,2020-01-02,0
16496,41,Premium,1495.8,,Drama,2018-05-09,0
16497,21,,1067.3,,Thriller,2020-04-07,1
16498,41,,472.3,,Crime,2019-03-15,0
16501,17,,1217.5,Argentina,Thriller,2019-02-09,0
16502,19,,783.4,Uruguay,Documental,2018-05-11,1
16503,35,,868.7,Chile,Crime,2024-05-27,2
16504,22,Premium,1280.4,,Romance,2025-03-13,2
16505,41,,926.4,,Drama,2022-05-11,2
16506,24,Premium,760.8,,Comedia,2025-05-18,0
16507,40,,619.8,,Comedia,2023-06-30,1
16508,28,Premium,1196.2,,Documental,2023-11-24,0
16511,52,,802.4,Colombia,Documental,2024-08-14,0
16512,52,,1031.2,,Thriller,2020-11-14,1
16515,40,Premium,1097.0,Brasil,Drama,2020-06-23,3
16516,54,,678.5,Colombia,Crime,2024-10-17,1
16517,22,,209.2,Uruguay,Romance,2018-10-18,2
16521,30,,760.8,Chile,Crime,2023-07-06,1
16522,17,,340.5,,Comedia,2018-11-24,1
16523,34,,1280.5,Brasil,Drama,2023-04-02,1
16524,13,,451.7,Chile,Thriller,2025-03-02,0
16525,27,,436.2,Uruguay,Documental,2018-09-06,4
16526,25,,84.0,Brasil,Documental,2022-01-18,0
16527,37,Premium,1294.0,Brasil,Documental,2024-04-04,1
16528,47,,389.0,Brasil,Romance,2022-08-31,0
16530,26,Premium,1063.4,Argentina,Romance,2025-12-11,1
16531,48,Premium,1028.6,,Documental,2018-08-27,0
16532,20,Premium,1389.0,Argentina,Documental,2024-12-01,0
16533,54,,307.4,,Comedia,2020-12-24,0
16535,80,,356.8,Uruguay,Documental,2018-06-16,0
16537,27,Básico,270.0,Uruguay,Crime,2021-05-29,1
16538,30,,1297.0,Chile,Drama,2018-11-16,0
16539,53,Premium,839.8,Argentina,Comedia,2020-06-03,1
16540,45,,172.9,Argentina,Documental,2023-10-29,2
16541,47,,375.9,Chile,Romance,2019-02-02,0
16542,38,,843.9,Uruguay,Crime,2019-02-19,1
16543,28,,607.1,Colombia,Drama,2020-08-04,0
16544,32,Premium,856.4,Uruguay,Romance,2023-12-18,1
16546,31,,730.0,Brasil,Comedia,2020-02-16,1
16547,32,,755.7,,Crime,2020-03-02,2
16548,28,,1318.7,,Documental,2023-11-26,1
16549,17,,287.9,Argentina,Comedia,2025-05-14,0
16550,34,Básico,361.8,Uruguay,Documental,2020-10-15,0
16552,30,Básico,378.9,,Documental,2025-01-05,0
16553,39,,0.0,,Romance,2020-01-03,2
16554,13,,1244.3,,Thriller,2024-04-06,0
16556,22,Premium,1450.9,Colombia,Comedia,2022-08-28,0
16557,13,,487.4,Colombia,Romance,2019-03-09,1
16558,27,Premium,1047.9,Argentina,Documental,2025-02-28,1
16559,24,Premium,1358.7,Brasil,Comedia,2024-06-19,0
16560,13,,1218.8,Argentina,Thriller,2022-01-06,2
16561,30,,25.4,Colombia,Romance,2025-07-25,1
16563,29,,330.1,,Thriller,2025-11-17,2
16564,63,Premium,1315.0,,Documental,2025-06-17,0
16566,13,Premium,1115.0,Argentina,Thriller,2019-03-03,1
16567,21,Premium,1481.9,,Documental,2019-11-15,0
16571,55,,595.8,Brasil,Thriller,2023-08-30,2
16572,14,,1096.6,Uruguay,Crime,2021-10-14,0
16574,32,,561.3,Chile,Comedia,2019-10-10,1
16575,17,Premium,1012.3,Chile,Romance,2023-12-27,0
16576,29,,251.4,Colombia,Crime,2024-09-23,1
16577,21,,587.9,Chile,Comedia,2022-12-20,1
16579,24,,643.5,Chile,Documental,2021-07-14,0
16580,22,,1090.2,Brasil,Romance,2024-03-03,1
16581,43,Premium,1209.2,Uruguay,Documental,2021-08-22,1
16582,24,Premium,1308.2,Brasil,Thriller,2022-03-03,0
16583,13,,701.1,Argentina,Drama,2022-08-16,0
16584,30,Premium,928.9,Colombia,Drama,2025-02-06,2
16585,33,,1310.5,Brasil,Comedia,2022-10-30,1
16586,45,,882.0,Uruguay,Romance,2021-08-17,1
16587,26,Premium,1443.1,,Crime,2024-10-28,1
16588,51,,926.5,Argentina,Drama,2020-09-12,0
16589,31,,762.9,,Crime,2024-04-25,0
16590,33,,573.7,Chile,Comedia,2024-02-13,1
16591,45,Premium,1399.2,Colombia,Thriller,2020-05-26,0
16593,33,,874.0,Uruguay,Drama,2024-03-03,1
16594,50,,983.8,Brasil,Documental,2020-11-06,1
16596,13,,977.0,Argentina,Crime,2023-01-28,0
16597,27,,1325.5,Colombia,Crime,2023-01-07,2
16598,31,,1003.1,Brasil,Thriller,2022-06-15,0
16599,49,,0.0,Colombia,Romance,2018-01-01,0
16600,33,,681.7,Argentina,Drama,2018-05-22,1
16601,33,,1432.2,Brasil,Thriller,2021-03-11,0
16602,21,,1403.5,,Documental,2024-09-06,1
16603,34,,217.4,,Documental,2018-03-08,3
16605,62,,485.1,,Thriller,2019-07-08,0
16606,26,,280.4,Colombia,Thriller,2021-05-21,0
16607,35,,1037.7,Argentina,Romance,2018-01-27,1
16608,53,,698.8,Uruguay,Drama,2021-05-15,2
16610,21,,481.2,Chile,Drama,2020-05-29,0
16612,40,,1425.1,,Documental,2018-03-30,1
16614,21,,348.5,Brasil,Romance,2021-02-04,1
16615,42,,318.4,Chile,Comedia,2024-03-17,0
16616,26,,587.9,Chile,Crime,2023-09-26,0
16617,47,,0.0,Uruguay,Documental,2024-03-28,0
16618,39,Premium,1260.2,Colombia,Comedia,2024-05-26,1
16619,37,,672.1,Uruguay,Thriller,2024-05-30,0
16620,47,Premium,1443.2,Colombia,Comedia,2019-09-26,0
16621,34,,957.4,,Comedia,2019-01-22,0
16623,25,,420.5,,Thriller,2023-03-01,1
16624,42,,698.3,Uruguay,Comedia,2021-12-27,0
16625,18,,934.9,,Drama,2019-10-02,0
16626,25,,920.3,Brasil,Thriller,2019-07-21,0
16627,33,Premium,1023.5,Argentina,Thriller,2020-12-21,0
16629,40,,734.9,Brasil,Comedia,2024-07-12,1
16630,13,,383.4,Chile,Drama,2020-10-20,0
16632,52,,626.6,Argentina,Romance,2020-11-15,1
16633,40,Básico,0.0,Colombia,Drama,2021-05-15,0
16634,37,Premium,1311.9,Colombia,Thriller,2019-01-12,0
16636,27,,849.3,Colombia,Romance,2022-06-26,0
16639,40,Premium,760.8,,Thriller,2018-11-13,0
16641,25,,723.9,Colombia,Comedia,2023-05-31,0
16642,43,,1115.8,Uruguay,Romance,2019-12-10,2
16643,23,,532.6,Chile,Documental,2023-06-23,0
16645,13,Premium,583.1,,Drama,2025-11-18,0
16646,44,Premium,1232.5,Argentina,Crime,2024-06-18,0
16647,33,,1119.4,Uruguay,Drama,2019-01-26,0
16648,48,Premium,1239.1,,Romance,2024-09-04,2
16649,34,Premium,1351.2,Argentina,Comedia,2025-03-15,0
16652,38,,542.8,Chile,Thriller,2024-06-18,1
16653,28,,733.2,,Comedia,2022-04-12,1
16654,20,Premium,767.5,Chile,Romance,2018-11-18,1
16655,24,,531.1,Uruguay,Romance,2018-08-18,2
16656,16,Premium,901.1,Chile,Comedia,2021-10-01,0
16659,13,,580.4,,Comedia,2022-09-03,2
16660,54,Premium,1165.9,Argentina,Crime,2019-05-09,0
16661,33,,1212.6,Colombia,Drama,2020-07-17,0
16662,48,Premium,1306.0,Argentina,Comedia,2025-04-27,1
16663,33,,1016.6,Argentina,Documental,2024-10-03,2
16666,22,,194.1,Colombia,Drama,2025-02-02,1
16667,51,,370.8,,Romance,2022-04-16,0
16668,33,,1160.2,Brasil,Drama,2018-08-10,1
16669,24,,577.6,Argentina,Thriller,2021-06-02,0
16674,30,,0.0,,Drama,2024-05-02,2
16675,47,,1171.0,Chile,Crime,2019-09-05,0
16678,19,,843.6,Colombia,Comedia,2025-10-29,0
16679,32,,247.2,,Documental,2020-06-23,0
16683,34,,702.7,,Comedia,2022-05-29,1
16685,45,Premium,1132.3,Colombia,Crime,2029-01-01,1
16687,34,Premium,1370.5,,Comedia,2023-08-30,1
16688,15,,513.5,Brasil,Drama,2019-01-04,0
16689,45,,498.6,,Documental,2020-06-28,1
16691,13,,3506.7,Colombia,Documental,2021-04-01,0
16692,25,,1218.2,Brasil,Crime,2022-06-04,2
16693,55,,402.6,Colombia,Crime,2019-08-30,1
16694,15,Premium,1355.3,,Comedia,2019-06-26,1
16695,22,,939.3,Brasil,Romance,2021-10-08,1
16696,28,,100.9,,Documental,2018-12-05,1
16697,80,,122.1,Colombia,Romance,2023-05-04,0
16698,26,,567.2,Brasil,Crime,2024-05-29,1
16699,25,,999.8,Colombia,Documental,2018-07-21,0
16700,13,,455.8,Argentina,Crime,2024-02-24,1
16701,31,,907.0,Chile,Crime,2022-06-24,0
16702,43,,841.6,,Drama,2020-12-11,0
16703,24,,1303.7,,Crime,2018-12-15,0
16704,37,,63.0,Uruguay,Romance,2022-06-21,1
16705,16,,638.7,Uruguay,Crime,2023-08-18,1
16707,39,,437.3,Argentina,Drama,2025-10-29,0
16708,33,,733.2,,Crime,2019-06-19,1
16709,13,,957.7,Chile,Drama,2019-07-07,0
16711,39,,710.9,,Documental,2024-04-09,0
16712,13,,666.7,,Romance,2020-03-22,1
16713,22,,104.0,Chile,Crime,2023-06-22,1
16714,37,,1009.1,,Romance,2022-06-08,0
16716,49,,691.6,Colombia,Crime,2024-05-29,0
16717,37,,381.5,Brasil,Romance,2020-03-14,0
16718,24,,804.5,,Drama,2024-04-17,2
16719,31,,641.7,Brasil,Crime,2024-11-28,0
16720,39,,877.5,Argentina,Romance,2023-11-18,0
16722,21,Premium,1128.7,Chile,Documental,2020-09-19,0
16723,41,Premium,1331.2,,Drama,2018-10-21,1
16724,40,,796.6,,Romance,2020-12-26,0
16727,20,,312.5,Argentina,Comedia,2025-09-05,0
16728,40,Estándar,883.8,,Thriller,2024-06-17,1
16729,26,,1267.9,Colombia,Romance,2019-01-02,2
16730,40,Premium,1338.0,Colombia,Drama,2019-04-06,1
16731,57,,658.2,,Thriller,2025-07-14,0
16733,42,,918.9,Chile,Crime,2022-10-01,2
16735,40,,709.4,Colombia,Drama,2021-11-27,1
16736,33,Premium,760.8,Uruguay,Crime,2020-02-20,0
16737,59,Premium,413.0,Brasil,Romance,2021-08-06,1
16738,20,,577.0,,Comedia,2021-11-12,0
16740,35,Premium,1145.2,Chile,Documental,2025-05-08,1
16741,45,,838.8,,Drama,2018-04-10,0
16742,40,,183.6,Chile,Crime,2021-06-02,1
16743,43,,505.0,Chile,Romance,2019-11-25,1
16744,30,,1243.4,Brasil,Drama,2021-12-03,1
16745,37,,399.9,Argentina,Crime,2024-11-29,1
16746,44,,675.1,,Crime,2022-12-17,0
16749,33,,276.7,,Documental,2022-12-10,0
16750,22,,478.5,Argentina,Thriller,2018-07-03,2
16751,43,,369.8,Colombia,Romance,2020-08-14,3
16752,53,,994.3,Chile,Crime,2020-03-28,1
16753,44,,104.5,Uruguay,Romance,2025-09-08,2
16754,22,Premium,760.8,Argentina,Thriller,2022-03-12,4
16755,36,,907.6,Chile,Thriller,2019-10-01,1
16756,35,,768.2,,Thriller,2018-12-18,0
16757,13,Premium,932.7,Colombia,Romance,2019-04-06,2
16758,32,,1035.4,Uruguay,Thriller,2018-08-12,1
16759,25,,651.2,,Thriller,2020-09-22,1
16760,14,Premium,1896.3,Chile,Drama,2024-12-18,0
16761,40,,787.5,Uruguay,Documental,2019-08-28,1
16762,51,,693.7,,Crime,2021-03-24,0
16763,29,,836.0,,Drama,2018-02-26,0
16764,33,,636.2,Chile,Romance,2021-11-07,0
16765,14,,510.7,Colombia,Comedia,2025-10-12,0
16768,37,Premium,954.1,Argentina,Thriller,2023-01-18,0
16769,49,,121.2,Colombia,Documental,2023-04-14,2
16771,13,Premium,1293.8,Colombia,Drama,2021-09-21,3
16775,13,Premium,1085.7,Colombia,Romance,2020-04-14,1
16776,34,,1218.2,Perú,Comedia,2024-02-17,0
16777,21,,681.0,Brasil,Thriller,2023-11-14,0
16778,40,,1041.2,Uruguay,Drama,2029-01-01,1
16779,23,,1055.4,,Drama,2024-02-26,2
16780,13,,719.5,Chile,Documental,2023-06-02,1
16783,44,Premium,894.7,Chile,Thriller,2025-10-18,1
16784,37,,792.8,Argentina,Thriller,2025-11-02,1
16785,29,,760.8,,Thriller,2025-06-30,1
16787,33,,817.4,Brasil,Documental,2022-03-23,1
16788,37,Premium,1285.5,Uruguay,Drama,2024-07-15,0
16789,47,,135.4,Brasil,Comedia,2025-06-10,0
16790,25,,242.1,Uruguay,Drama,2023-11-28,0
16795,18,Premium,924.8,Colombia,Romance,2021-03-09,0
16796,17,,506.0,Brasil,Romance,2020-04-02,0
16797,36,,1075.4,Colombia,Comedia,2025-10-23,0
16800,48,,277.7,Uruguay,Documental,2018-08-06,0
16801,34,Premium,976.0,Brasil,Thriller,2023-03-20,0
16802,32,,870.9,Brasil,Drama,2025-05-05,0
16803,37,,838.2,,Crime,2018-02-04,1
16804,28,,135.7,Colombia,Documental,2018-09-30,1
16805,52,,686.8,Chile,Romance,2022-05-11,0
16806,39,,1165.0,Argentina,Thriller,2025-05-28,0
16807,23,,249.8,Colombia,Comedia,2021-01-16,0
16808,43,,788.8,,Comedia,2025-06-08,4
16810,17,,1149.8,,Romance,2022-01-15,0
16812,42,,696.4,Argentina,Romance,2018-03-20,1
16813,40,,340.3,Chile,Thriller,2021-04-13,3
16814,47,,269.2,Chile,Crime,2025-04-13,0
16815,30,,195.0,Argentina,Crime,2022-05-03,1
16817,35,,854.3,Colombia,Thriller,2022-04-09,1
16818,28,,1163.9,Colombia,Crime,2023-09-14,1
16819,55,,356.6,Colombia,Romance,2025-12-16,0
16821,42,,600.6,Argentina,Documental,2021-07-16,0
16822,46,,13.9,Colombia,Romance,2023-06-09,0
16823,15,,1421.2,,Romance,2024-09-11,1
16825,36,,817.9,Colombia,Romance,2018-12-27,2
16826,39,,1238.7,Brasil,Drama,2020-02-03,0
16827,27,,593.2,Colombia,Thriller,2020-03-25,3
16829,21,,773.4,Colombia,Comedia,2023-02-19,1
16831,42,Premium,632.1,Uruguay,Drama,2025-12-28,0
16832,22,Premium,738.0,Uruguay,Romance,2018-03-30,0
16833,29,,270.6,Colombia,Drama,2018-06-12,0
16834,47,,615.5,,Comedia,2020-10-10,1
16837,32,Premium,1110.5,Chile,Romance,2021-09-28,0
16839,22,Básico,363.8,Uruguay,Documental,2022-05-31,2
16840,26,Premium,957.3,,Documental,2019-10-06,0
16842,23,,890.9,Colombia,Comedia,2021-11-21,0
16844,53,,305.9,Argentina,Crime,2021-12-12,2
16845,49,Premium,1014.0,Uruguay,Thriller,2021-12-26,0
16846,28,,356.3,Chile,Comedia,2025-01-04,0
16847,48,,1231.7,,Documental,2021-05-23,1
16848,19,,929.2,,Drama,2020-08-25,1
16849,19,,1428.7,,Documental,2023-08-16,0
16850,29,,556.2,,Documental,2021-02-03,0
16851,21,,717.0,Chile,Documental,2018-09-11,0
16853,23,,748.7,,Romance,2020-11-21,1
16854,40,,753.5,,Thriller,2022-05-05,1
16855,53,,559.1,Chile,Drama,2018-05-01,0
16856,15,Básico,786.5,Brasil,Comedia,2024-03-23,0
16857,42,,1104.1,Uruguay,Drama,2021-02-21,1
16858,30,,153.3,Brasil,Thriller,2020-07-12,0
16860,27,,232.4,Brasil,Comedia,2021-10-31,1
16861,43,,1020.1,Uruguay,Comedia,2022-05-29,1
16862,35,Premium,1121.7,Argentina,Thriller,2025-05-14,0
16863,51,,578.0,,Comedia,2019-07-17,2
16864,35,,169.9,,Crime,2018-12-26,1
16865,38,Premium,1007.7,Chile,Crime,2022-04-15,0
16866,46,,831.7,Uruguay,Romance,2023-11-03,1
16867,50,,1013.3,Colombia,Drama,2025-08-09,4
16868,36,,229.4,Chile,Romance,2024-11-13,1
16869,24,,890.2,Brasil,Comedia,2025-01-06,0
16870,53,,1327.9,Brasil,Comedia,2025-09-12,0
16871,45,,476.0,Colombia,Romance,2020-07-20,1
16872,33,,418.5,Uruguay,Thriller,2022-09-06,0
16875,13,,894.4,Argentina,Thriller,2019-09-18,1
16876,44,Premium,1065.8,,Acción,2022-10-13,1
16877,35,,912.1,Uruguay,Comedia,2021-07-03,1
16878,50,,336.6,Colombia,Drama,2024-10-15,1
16879,38,,809.4,,Documental,2021-09-10,0
16881,28,,1170.9,Argentina,Comedia,2024-01-30,1
16882,36,,196.9,Colombia,Thriller,2019-06-24,0
16883,13,,1199.4,Colombia,Thriller,2020-04-26,0
16884,47,,1018.9,Uruguay,Drama,2025-04-26,1
16885,42,,482.9,Colombia,Thriller,2019-07-22,2
16886,44,,217.8,Argentina,Crime,2024-07-07,2
16889,33,,916.5,Argentina,Drama,2020-04-08,1
16891,18,Premium,1142.8,Colombia,Comedia,2021-06-19,0
16892,20,Premium,841.9,Colombia,Comedia,2025-09-21,1
16893,58,Premium,1062.3,Chile,Thriller,2025-11-28,0
16895,28,Premium,1053.8,Uruguay,Crime,2019-07-08,0
16896,28,Premium,760.8,Colombia,Crime,2022-10-28,1
16897,43,,1651.0,,Drama,2019-08-18,0
16900,47,,1050.3,Colombia,Comedia,2019-10-10,0
16903,44,,727.0,Uruguay,Documental,2024-04-01,0
16905,26,,0.0,,Thriller,2019-04-30,0
16906,28,,994.3,Colombia,Crime,2020-01-25,2
16907,21,,734.2,Brasil,Crime,2021-07-24,0
16908,28,,738.9,Colombia,Drama,2019-08-20,0
16909,21,,877.4,Argentina,Thriller,2018-05-01,0
16910,54,,838.7,,Drama,2021-07-29,2
16911,30,,730.8,Argentina,Documental,2022-08-23,1
16912,25,,1468.7,Argentina,Romance,2022-08-12,3
16913,39,Premium,1314.8,,Thriller,2021-05-27,1
16916,32,,578.0,,Thriller,2021-01-26,1
16919,42,,317.8,,Drama,2019-03-14,2
16921,27,,903.6,,Crime,2020-01-27,0
16922,38,,651.0,,Comedia,2018-04-18,0
16923,23,,178.1,Brasil,Comedia,2024-11-11,0
16924,25,Premium,760.8,Brasil,Comedia,2024-12-02,0
16925,15,Premium,760.8,Brasil,Drama,2020-12-29,0
16926,54,Estándar,1277.2,Chile,Comedia,2024-10-16,0
16927,32,Premium,445.6,Brasil,Comedia,2024-05-11,1
16928,13,,542.9,Colombia,Crime,2024-11-13,0
16929,20,,832.8,Brasil,Romance,2020-08-03,0
16930,23,Premium,760.8,,Crime,2024-09-08,0
16931,40,,630.7,Colombia,Comedia,2020-08-09,1
16933,38,,1442.0,,Crime,2025-09-16,0
16935,38,,0.0,Argentina,Comedia,2022-01-11,1
16936,40,,584.5,Chile,Crime,2018-11-22,2
